,raw predicted,after vertical,after swing,after horizontal,after correction LSTM,date,actual
990,187.15291,191.0938597,187.4334944,188.9219848,187.2986495,2/5/2024,188.94
991,190.0171,188.2134327,190.3021835,189.2737051,187.9427028,2/6/2024,188.94
992,192.1457,186.0298947,192.4341786,188.3187268,188.1431363,2/7/2024,188.89
993,193.16644,185.0468692,193.4566493,188.9242906,187.8055324,2/8/2024,188.89
994,193.32686,184.8933239,193.6175077,188.9610627,188.115573,2/9/2024,188.89
995,193.02971,185.7077148,193.3205155,189.2731953,191.114556,2/12/2024,189.16
996,192.86061,197.0589122,193.1513641,194.2941077,194.9456903,2/13/2024,194.77
997,193.53265,197.3892113,193.824622,197.5682517,196.4148398,2/14/2024,195.2725
998,195.26309,195.6399312,195.5578746,194.5258959,196.0434468,2/15/2024,195.2725
999,196.9749,192.9428691,197.2724716,195.0384502,195.118094,2/16/2024,194.77
1000,197.92534,193.0825625,198.225173,195.1908877,195.5745289,2/20/2024,195.31
1001,198.15793,198.725794,198.4583219,197.8904448,197.4446798,2/21/2024,198.26
1002,198.02118,201.8229047,198.3215719,201.3525747,199.7514264,2/22/2024,199.73
1003,197.39264,206.1722175,197.6922844,201.1798855,201.259278,2/23/2024,201.55
1004,196.63527,206.9560519,196.9343802,201.233876,201.771248,2/26/2024,201.545
1005,195.61667,204.34462,195.9144345,199.1643741,200.107302,2/27/2024,199.75
1006,194.40187,192.6264924,194.6979902,193.2337395,193.2779328,2/28/2024,193.335
1007,193.01497,171.1356636,193.3091772,182.0601159,184.6248364,2/29/2024,181.58
1008,191.37233,169.6892599,191.6642338,179.3901685,180.4987164,3/1/2024,180.04
1009,188.83324,168.0061737,189.121859,176.9174863,179.0589178,3/4/2024,177.9525
1010,185.80301,170.3050693,186.0871937,174.5920978,178.0119098,3/5/2024,177.7225
1011,182.57602,171.297537,182.8554588,177.8663178,176.7953448,3/6/2024,176.685
1012,179.5349,171.5570693,179.8098692,175.1259316,174.6756813,3/7/2024,175.34
1013,176.59132,167.7034839,176.8619721,172.0530416,171.1422577,3/8/2024,171.9325
1014,173.89722,166.5339884,174.1642804,170.1404762,169.1876808,3/11/2024,170.02
1015,171.63826,167.6556905,171.9020334,169.807516,169.495231,3/12/2024,169.48
1016,169.83342,172.1273058,170.0945968,170.2556539,171.0449731,3/13/2024,170.82
1017,168.42299,175.5660101,168.6821726,171.8935367,171.7761039,3/14/2024,171.8
1018,167.7955,176.2225559,168.0538949,171.833957,171.9116222,3/15/2024,171.8
1019,168.26967,175.7259786,168.5293188,171.8850144,172.322159,3/18/2024,171.8
1020,169.62187,176.7688943,169.8837857,173.0938569,173.4193521,3/19/2024,173
1021,171.40549,179.4887608,171.6703337,175.0848128,174.9082379,3/20/2024,175.24
1022,173.23958,179.1322202,173.5074396,176.1436882,175.220567,3/21/2024,176
1023,174.92607,178.9203725,175.1967227,176.7022466,175.8320468,3/22/2024,176.75
1024,176.04482,177.7833548,176.3177487,176.7561534,176.4693987,3/25/2024,176.75
1025,176.21237,174.5526498,176.4857491,175.0951617,174.5172173,3/26/2024,175.22
1026,175.28125,165.5885002,175.5533656,171.257577,171.0278262,3/27/2024,170.21
1027,173.69426,163.5275896,173.9640928,167.7621094,168.3748541,3/28/2024,168.38
1028,172.27298,164.1529111,172.5413241,168.552132,168.1750676,4/1/2024,168.01
1029,171.59087,168.8716504,171.858327,168.6959729,170.3608217,4/2/2024,170.07
1030,171.39682,172.1083689,171.6641573,171.5478267,171.6433455,4/3/2024,171.595
1031,170.95523,174.2464505,171.2220576,172.4592862,171.951107,4/4/2024,172.435
1032,169.96902,175.491318,170.2344897,172.6011913,172.3313798,4/5/2024,172.55
1033,169.05728,176.0085588,169.3218518,172.4672945,172.3994793,4/8/2024,172.34
1034,168.51698,173.2080101,168.7808836,170.8981334,170.0941121,4/9/2024,170.69
1035,168.26646,163.9605438,168.5301481,166.1977544,164.7309607,4/10/2024,165.9475
1036,167.84912,148.3232632,168.1123261,157.921985,158.6024634,4/11/2024,157.64
1037,166.69823,145.2265308,166.9598012,154.9819595,154.4495908,4/12/2024,155.45
1038,164.4131,138.8250252,164.6716045,150.1887964,150.958485,4/15/2024,150.94
1039,161.648,136.2944543,161.9023194,146.0683592,148.1612288,4/16/2024,148.295
1040,158.64772,138.871994,158.8974899,148.4747224,146.8952344,4/17/2024,148.295
1041,155.87451,141.3427059,156.1200779,148.9382741,149.730441,4/18/2024,148.295
1042,153.7819,164.6136934,154.0243361,158.1855529,157.9204214,4/19/2024,158.96
1043,153.12715,181.0895211,153.3690287,165.1982323,166.139311,4/22/2024,166.37
1044,154.19331,188.1685282,154.4370358,167.3306161,172.308458,4/23/2024,170.18
1045,157.27649,210.3358212,157.525249,178.8090543,179.6210519,4/24/2024,181.715
1046,162.77954,205.7491721,163.0371746,184.8204515,182.2367923,4/25/2024,182.84
1047,169.90266,197.1663209,170.171749,181.8532376,182.3616384,4/26/2024,182.86
1048,177.37575,188.8181234,177.6572234,182.2103048,182.0897336,4/29/2024,182.84
1049,183.57513,180.7691901,183.8666393,181.679415,181.7697734,4/30/2024,182
1050,187.43842,175.4709941,187.7362508,180.6589522,180.8009532,5/1/2024,181.19
1051,188.71594,168.9950448,189.0160045,178.6390707,178.594312,5/2/2024,178.42
1052,187.9717,163.2408182,188.2707699,174.8973625,175.5335977,5/3/2024,175.01
1053,185.61166,161.6529468,185.9075649,172.9896283,173.4914996,5/6/2024,173.06
1054,182.43643,164.4664506,182.7274614,173.0444314,173.0042791,5/7/2024,173.06
1055,179.2999,168.1809738,179.5861094,173.7307309,173.2894264,5/8/2024,173.4925
1056,176.1629,172.2579133,176.4442923,173.9959233,173.9771329,5/9/2024,174.04
1057,173.17458,176.1579391,173.4513727,174.5007629,174.8264976,5/10/2024,174.5
1058,170.77274,181.2864262,171.0462281,175.8132503,175.481159,5/13/2024,175.79
1059,169.3579,182.8009196,169.6292983,176.1765979,175.7377146,5/14/2024,175.79
1060,168.97629,183.5369815,169.2472561,175.6803276,176.2408698,5/15/2024,175.945
1061,170.05107,185.9810807,170.3239404,177.5447487,177.1691345,5/16/2024,177.675
1062,172.45634,183.542031,172.7332534,177.9262843,177.5760849,5/17/2024,177.75
1063,175.37964,181.2348417,175.6617904,178.3697321,177.0553818,5/20/2024,178.12
1064,178.3446,175.9329106,178.6317124,177.7436864,176.4508727,5/21/2024,176.9725
1065,180.12811,173.75321,180.4182799,175.9812393,175.9325931,5/22/2024,176.75
1066,180.02464,174.2910573,180.3148312,177.1205423,175.5992028,5/23/2024,176.9725
1067,178.84921,176.8420535,179.1376929,177.673253,175.92987,5/24/2024,177.68
1068,177.30267,178.384575,177.5893992,177.635248,176.2150758,5/28/2024,177.68
1069,175.47426,177.43424,175.7582106,176.3616312,175.7122942,5/29/2024,176.29
1070,173.76376,178.8963879,174.045129,175.2640959,175.3053294,5/30/2024,176.15
1071,172.45724,180.2107596,172.7366749,176.3070417,175.1847535,5/31/2024,176.13
